> CRF
120.6205 22.5644 -49.9939
120.6206 22.5621 -49.9939
120.6207 22.5598 -49.9939
120.6208 22.5575 -49.9939
120.6209 22.5552 -49.9939
120.6211 22.5529 -49.9939
120.6212 22.5506 -49.9939
120.6213 22.5483 -49.9939
120.6214 22.5461 -49.9939
120.6215 22.5438 -49.9939
120.6214 22.5415 -49.9939
120.6213 22.5391 -49.9939
120.6213 22.5368 -49.9939
120.6212 22.5345 -49.9939
120.6211 22.5322 -49.9939
120.6210 22.5299 -49.9939
120.6210 22.5276 -49.9939
120.6209 22.5253 -49.9939
120.6208 22.5230 -49.9939
120.6208 22.5207 -49.9939
120.6207 22.5184 -49.9939
120.6206 22.5161 -49.9939
120.6205 22.5138 -49.9939
120.6205 22.5115 -49.9939
120.6204 22.5092 -49.9939
120.6203 22.5068 -49.9939
120.6202 22.5045 -49.9939
120.6202 22.5022 -49.9939
120.6201 22.4999 -49.9939
120.6200 22.4976 -49.9939
120.6196 22.4954 -49.9939
120.6191 22.4931 -49.9939
120.6186 22.4909 -49.9939
120.6182 22.4887 -49.9939
120.6177 22.4864 -49.9939
120.6172 22.4842 -49.9939
120.6168 22.4820 -49.9939
120.6163 22.4797 -49.9939
120.6158 22.4775 -49.9939
120.6153 22.4753 -49.9939
120.6149 22.4730 -49.9939
120.6144 22.4708 -49.9939
120.6139 22.4685 -49.9939
120.6135 22.4663 -49.9939
120.6130 22.4641 -49.9939
120.6125 22.4618 -49.9939
120.6121 22.4596 -49.9939
120.6116 22.4574 -49.9939
120.6111 22.4551 -49.9939
120.6107 22.4529 -49.9939
120.6108 22.4505 -49.9939
120.6108 22.4482 -49.9939
120.6109 22.4458 -49.9939
120.6110 22.4435 -49.9939
120.6111 22.4412 -49.9939
120.6112 22.4388 -49.9939
120.6113 22.4365 -49.9939
120.6114 22.4341 -49.9939
120.6115 22.4318 -49.9939
120.6115 22.4294 -49.9939
120.6116 22.4271 -49.9939
120.6117 22.4247 -49.9939
120.6118 22.4224 -49.9939
120.6119 22.4200 -49.9939
120.6120 22.4177 -49.9939
120.6121 22.4153 -49.9939
120.6121 22.4130 -49.9939
120.6122 22.4106 -49.9939
120.6123 22.4083 -49.9939
120.6124 22.4059 -49.9939
120.6128 22.4036 -49.9939
120.6132 22.4013 -49.9939
120.6136 22.3990 -49.9939
120.6141 22.3966 -49.9939
120.6145 22.3943 -49.9939
120.6149 22.3920 -49.9939
120.6153 22.3897 -49.9939
120.6157 22.3873 -49.9939
120.6161 22.3850 -49.9939
120.6165 22.3827 -49.9939
120.6169 22.3804 -49.9939
120.6174 22.3780 -49.9939
120.6178 22.3757 -49.9939
120.6182 22.3734 -49.9939
120.6186 22.3711 -49.9939
120.6190 22.3687 -49.9939
120.6194 22.3664 -49.9939
120.6198 22.3641 -49.9939
120.6202 22.3618 -49.9939
120.6207 22.3594 -49.9939
120.6215 22.3572 -49.9939
120.6223 22.3550 -49.9939
120.6232 22.3528 -49.9939
120.6240 22.3506 -49.9939
120.6248 22.3483 -49.9939
120.6256 22.3461 -49.9939
120.6265 22.3439 -49.9939
120.6273 22.3417 -49.9939
120.6281 22.3395 -49.9939
120.6290 22.3373 -49.9939
120.6298 22.3350 -49.9939
120.6306 22.3328 -49.9939
120.6315 22.3306 -49.9939
120.6323 22.3284 -49.9939
120.6331 22.3262 -49.9939
120.6339 22.3239 -49.9939
120.6348 22.3217 -49.9939
120.6356 22.3195 -49.9939
120.6364 22.3173 -49.9939
120.6373 22.3151 -49.9939
120.6380 22.3128 -49.9939
120.6387 22.3106 -49.9939
120.6394 22.3083 -49.9939
120.6401 22.3060 -49.9939
120.6408 22.3038 -49.9939
120.6415 22.3015 -49.9939
120.6423 22.2993 -49.9939
120.6430 22.2970 -49.9939
120.6437 22.2948 -49.9939
120.6444 22.2925 -49.9939
120.6451 22.2903 -49.9939
120.6458 22.2880 -49.9939
120.6465 22.2858 -49.9939
120.6472 22.2835 -49.9939
120.6479 22.2813 -49.9939
120.6487 22.2790 -49.9939
120.6494 22.2768 -49.9939
120.6501 22.2745 -49.9939
120.6508 22.2723 -49.9939
120.6515 22.2700 -49.9939
> Chelungpu
120.6436 23.6404 -0.0043
120.6456 23.6419 -0.0043
120.6476 23.6434 -0.0043
120.6496 23.6450 -0.0043
120.6516 23.6465 -0.0043
120.6535 23.6480 -0.0043
120.6555 23.6496 -0.0043
120.6575 23.6511 -0.0043
120.6595 23.6526 -0.0043
120.6615 23.6541 -0.0043
120.6634 23.6557 -0.0043
120.6654 23.6572 -0.0043
120.6674 23.6587 -0.0043
120.6694 23.6603 -0.0043
120.6713 23.6618 -0.0043
120.6733 23.6633 -0.0043
120.6753 23.6649 -0.0043
120.6773 23.6664 -0.0043
120.6793 23.6679 -0.0043
120.6812 23.6695 -0.0043
120.6832 23.6710 -0.0043
120.6842 23.6732 -0.0043
120.6853 23.6753 -0.0043
120.6863 23.6775 -0.0043
120.6873 23.6796 -0.0043
120.6884 23.6818 -0.0043
120.6894 23.6840 -0.0043
120.6904 23.6861 -0.0043
120.6915 23.6883 -0.0043
120.6925 23.6905 -0.0043
120.6935 23.6926 -0.0043
120.6946 23.6948 -0.0043
120.6956 23.6970 -0.0043
120.6966 23.6991 -0.0043
120.6977 23.7013 -0.0043
120.6987 23.7034 -0.0043
120.6997 23.7056 -0.0043
120.7007 23.7078 -0.0043
120.7018 23.7099 -0.0043
120.7028 23.7121 -0.0043
120.7038 23.7143 -0.0043
120.7040 23.7165 -0.0043
120.7042 23.7188 -0.0043
120.7043 23.7211 -0.0043
120.7045 23.7234 -0.0043
120.7046 23.7257 -0.0043
120.7048 23.7279 -0.0043
120.7049 23.7302 -0.0043
120.7051 23.7325 -0.0043
120.7052 23.7348 -0.0043
120.7054 23.7371 -0.0043
120.7055 23.7394 -0.0043
120.7057 23.7416 -0.0043
120.7059 23.7439 -0.0043
120.7060 23.7462 -0.0043
120.7062 23.7485 -0.0043
120.7063 23.7508 -0.0043
120.7065 23.7530 -0.0043
120.7066 23.7553 -0.0043
120.7068 23.7576 -0.0043
120.7069 23.7599 -0.0043
120.7071 23.7621 -0.0043
120.7073 23.7643 -0.0043
120.7075 23.7664 -0.0043
120.7077 23.7686 -0.0043
120.7079 23.7708 -0.0043
120.7081 23.7730 -0.0043
120.7083 23.7752 -0.0043
120.7085 23.7774 -0.0043
120.7087 23.7796 -0.0043
120.7089 23.7817 -0.0043
120.7091 23.7839 -0.0043
120.7093 23.7861 -0.0043
120.7095 23.7883 -0.0043
120.7097 23.7905 -0.0043
120.7099 23.7927 -0.0043
120.7101 23.7949 -0.0043
120.7103 23.7970 -0.0043
120.7105 23.7992 -0.0043
120.7107 23.8014 -0.0043
120.7109 23.8036 -0.0043
120.7105 23.8058 -0.0043
120.7101 23.8081 -0.0043
120.7098 23.8103 -0.0043
120.7094 23.8126 -0.0043
120.7090 23.8148 -0.0043
120.7086 23.8170 -0.0043
120.7083 23.8193 -0.0043
120.7079 23.8215 -0.0043
120.7075 23.8238 -0.0043
120.7071 23.8260 -0.0043
120.7068 23.8282 -0.0043
120.7064 23.8305 -0.0043
120.7060 23.8327 -0.0043
120.7057 23.8349 -0.0043
120.7053 23.8372 -0.0043
120.7049 23.8394 -0.0043
120.7045 23.8417 -0.0043
120.7042 23.8439 -0.0043
120.7038 23.8461 -0.0043
120.7034 23.8484 -0.0043
120.7038 23.8506 -0.0043
120.7042 23.8529 -0.0043
120.7045 23.8551 -0.0043
120.7049 23.8574 -0.0043
120.7053 23.8596 -0.0043
120.7056 23.8619 -0.0043
120.7060 23.8641 -0.0043
120.7064 23.8664 -0.0043
120.7068 23.8686 -0.0043
120.7071 23.8709 -0.0043
120.7075 23.8731 -0.0043
120.7079 23.8754 -0.0043
120.7082 23.8776 -0.0043
120.7086 23.8798 -0.0043
120.7090 23.8821 -0.0043
120.7093 23.8843 -0.0043
120.7097 23.8866 -0.0043
120.7101 23.8888 -0.0043
120.7105 23.8911 -0.0043
120.7108 23.8933 -0.0043
120.7105 23.8956 -0.0043
120.7102 23.8979 -0.0043
120.7098 23.9002 -0.0043
120.7095 23.9025 -0.0043
120.7092 23.9047 -0.0043
120.7088 23.9070 -0.0043
120.7085 23.9093 -0.0043
120.7081 23.9116 -0.0043
120.7078 23.9139 -0.0043
120.7075 23.9162 -0.0043
120.7071 23.9184 -0.0043
120.7068 23.9207 -0.0043
120.7065 23.9230 -0.0043
120.7061 23.9253 -0.0043
120.7058 23.9276 -0.0043
120.7055 23.9298 -0.0043
120.7051 23.9321 -0.0043
120.7048 23.9344 -0.0043
120.7045 23.9367 -0.0043
120.7041 23.9390 -0.0043
120.7034 23.9410 -0.0043
120.7027 23.9430 -0.0043
120.7020 23.9450 -0.0043
120.7014 23.9470 -0.0043
120.7007 23.9490 -0.0043
120.7000 23.9510 -0.0043
120.6993 23.9530 -0.0043
120.6986 23.9550 -0.0043
120.6979 23.9570 -0.0043
120.6972 23.9591 -0.0043
120.6965 23.9611 -0.0043
120.6958 23.9631 -0.0043
120.6951 23.9651 -0.0043
120.6944 23.9671 -0.0043
120.6937 23.9691 -0.0043
120.6931 23.9711 -0.0043
120.6924 23.9731 -0.0043
120.6917 23.9751 -0.0043
120.6910 23.9771 -0.0043
120.6903 23.9791 -0.0043
120.6907 23.9814 -0.0043
120.6911 23.9838 -0.0043
120.6915 23.9861 -0.0043
120.6919 23.9884 -0.0043
120.6924 23.9907 -0.0043
120.6928 23.9930 -0.0043
120.6932 23.9953 -0.0043
120.6936 23.9976 -0.0043
120.6940 23.9999 -0.0043
120.6944 24.0022 -0.0043
120.6949 24.0045 -0.0043
120.6953 24.0069 -0.0043
120.6957 24.0092 -0.0043
120.6961 24.0115 -0.0043
120.6965 24.0138 -0.0043
120.6969 24.0161 -0.0043
120.6974 24.0184 -0.0043
120.6978 24.0207 -0.0043
120.6982 24.0230 -0.0043
120.6986 24.0253 -0.0043
120.6988 24.0275 -0.0043
120.6990 24.0296 -0.0043
120.6992 24.0317 -0.0043
120.6994 24.0338 -0.0043
120.6996 24.0360 -0.0043
120.6998 24.0381 -0.0043
120.6999 24.0402 -0.0043
120.7001 24.0423 -0.0043
120.7003 24.0445 -0.0043
120.7005 24.0466 -0.0043
120.7007 24.0487 -0.0043
120.7009 24.0509 -0.0043
120.7011 24.0530 -0.0043
120.7013 24.0551 -0.0043
120.7015 24.0572 -0.0043
120.7017 24.0594 -0.0043
120.7019 24.0615 -0.0043
120.7021 24.0636 -0.0043
120.7022 24.0657 -0.0043
120.7024 24.0679 -0.0043
120.7040 24.0692 -0.0043
120.7055 24.0705 -0.0043
120.7070 24.0718 -0.0043
120.7085 24.0731 -0.0043
120.7100 24.0743 -0.0043
120.7115 24.0756 -0.0043
120.7131 24.0769 -0.0043
120.7146 24.0782 -0.0043
120.7161 24.0795 -0.0043
120.7176 24.0808 -0.0043
120.7191 24.0821 -0.0043
120.7206 24.0834 -0.0043
120.7222 24.0847 -0.0043
120.7237 24.0860 -0.0043
120.7252 24.0873 -0.0043
120.7267 24.0886 -0.0043
120.7282 24.0899 -0.0043
120.7297 24.0912 -0.0043
120.7313 24.0925 -0.0043
120.7328 24.0938 -0.0043
120.7329 24.0961 -0.0043
120.7329 24.0984 -0.0043
120.7330 24.1008 -0.0043
120.7331 24.1031 -0.0043
120.7332 24.1054 -0.0043
120.7332 24.1077 -0.0043
120.7333 24.1100 -0.0043
120.7334 24.1124 -0.0043
120.7334 24.1147 -0.0043
120.7335 24.1170 -0.0043
120.7336 24.1193 -0.0043
120.7337 24.1217 -0.0043
120.7337 24.1240 -0.0043
120.7338 24.1263 -0.0043
120.7339 24.1286 -0.0043
120.7340 24.1309 -0.0043
120.7340 24.1333 -0.0043
120.7341 24.1356 -0.0043
120.7342 24.1379 -0.0043
120.7343 24.1402 -0.0043
120.7337 24.1424 -0.0043
120.7331 24.1446 -0.0043
120.7325 24.1467 -0.0043
120.7319 24.1489 -0.0043
120.7313 24.1511 -0.0043
120.7307 24.1532 -0.0043
120.7302 24.1554 -0.0043
120.7296 24.1576 -0.0043
120.7290 24.1597 -0.0043
120.7284 24.1619 -0.0043
120.7278 24.1641 -0.0043
120.7272 24.1662 -0.0043
120.7266 24.1684 -0.0043
120.7260 24.1706 -0.0043
120.7255 24.1727 -0.0043
120.7249 24.1749 -0.0043
120.7243 24.1771 -0.0043
120.7237 24.1792 -0.0043
120.7231 24.1814 -0.0043
120.7225 24.1836 -0.0043
120.7229 24.1859 -0.0043
120.7232 24.1883 -0.0043
120.7236 24.1906 -0.0043
120.7239 24.1930 -0.0043
120.7243 24.1953 -0.0043
120.7246 24.1977 -0.0043
120.7250 24.2000 -0.0043
120.7253 24.2024 -0.0043
120.7257 24.2047 -0.0043
120.7260 24.2070 -0.0043
120.7263 24.2094 -0.0043
120.7267 24.2117 -0.0043
120.7270 24.2141 -0.0043
120.7274 24.2164 -0.0043
120.7277 24.2188 -0.0043
120.7281 24.2211 -0.0043
120.7284 24.2235 -0.0043
120.7288 24.2258 -0.0043
120.7291 24.2282 -0.0043
120.7295 24.2305 -0.0043
120.7307 24.2326 -0.0043
120.7320 24.2347 -0.0043
120.7333 24.2368 -0.0043
120.7345 24.2389 -0.0043
120.7358 24.2410 -0.0043
120.7371 24.2431 -0.0043
120.7383 24.2452 -0.0043
120.7396 24.2473 -0.0043
120.7409 24.2494 -0.0043
120.7421 24.2515 -0.0043
120.7434 24.2536 -0.0043
120.7446 24.2557 -0.0043
120.7459 24.2578 -0.0043
120.7472 24.2600 -0.0043
120.7484 24.2621 -0.0043
120.7497 24.2642 -0.0043
120.7510 24.2663 -0.0043
120.7522 24.2684 -0.0043
120.7535 24.2705 -0.0043
120.7548 24.2726 -0.0043
120.7570 24.2733 -0.0043
120.7593 24.2740 -0.0043
120.7615 24.2746 -0.0043
120.7638 24.2753 -0.0043
120.7660 24.2760 -0.0043
120.7682 24.2767 -0.0043
120.7705 24.2774 -0.0043
120.7727 24.2781 -0.0043
120.7750 24.2788 -0.0043
120.7772 24.2795 -0.0043
120.7795 24.2802 -0.0043
120.7817 24.2809 -0.0043
120.7840 24.2815 -0.0043
120.7862 24.2822 -0.0043
120.7885 24.2829 -0.0043
120.7907 24.2836 -0.0043
120.7930 24.2843 -0.0043
120.7952 24.2850 -0.0043
120.7975 24.2857 -0.0043
120.7997 24.2864 -0.0043
120.8014 24.2881 -0.0043
120.8031 24.2898 -0.0043
120.8048 24.2915 -0.0043
120.8064 24.2932 -0.0043
120.8081 24.2948 -0.0043
120.8098 24.2965 -0.0043
120.8115 24.2982 -0.0043
120.8132 24.2999 -0.0043
120.8149 24.3016 -0.0043
120.8165 24.3033 -0.0043
120.8182 24.3050 -0.0043
120.8199 24.3067 -0.0043
120.8216 24.3084 -0.0043
120.8233 24.3101 -0.0043
120.8250 24.3118 -0.0043
120.8267 24.3135 -0.0043
120.8283 24.3152 -0.0043
120.8300 24.3169 -0.0043
120.8317 24.3186 -0.0043
120.8334 24.3203 -0.0043
> Chiayi_frontal
120.2065 23.2415 -0.0347
120.2065 23.2440 -0.0347
120.2066 23.2466 -0.0347
120.2067 23.2492 -0.0347
120.2068 23.2517 -0.0347
120.2068 23.2543 -0.0347
120.2069 23.2569 -0.0347
120.2070 23.2594 -0.0347
120.2071 23.2620 -0.0347
120.2071 23.2645 -0.0347
120.2072 23.2671 -0.0347
120.2073 23.2697 -0.0347
120.2074 23.2722 -0.0347
120.2074 23.2748 -0.0347
120.2075 23.2774 -0.0347
120.2076 23.2799 -0.0347
120.2077 23.2825 -0.0347
120.2077 23.2851 -0.0347
120.2078 23.2876 -0.0347
120.2079 23.2902 -0.0347
120.2080 23.2927 -0.0347
120.2081 23.2953 -0.0347
120.2083 23.2979 -0.0347
120.2084 23.3004 -0.0347
120.2086 23.3030 -0.0347
120.2088 23.3055 -0.0347
120.2089 23.3081 -0.0347
120.2091 23.3107 -0.0347
120.2092 23.3132 -0.0347
120.2094 23.3158 -0.0347
120.2096 23.3183 -0.0347
120.2097 23.3209 -0.0347
120.2099 23.3235 -0.0347
120.2100 23.3260 -0.0347
120.2102 23.3286 -0.0347
120.2103 23.3311 -0.0347
120.2105 23.3337 -0.0347
120.2107 23.3363 -0.0347
120.2108 23.3388 -0.0347
120.2110 23.3414 -0.0347
120.2111 23.3440 -0.0347
120.2113 23.3465 -0.0347
120.2114 23.3491 -0.0347
120.2116 23.3516 -0.0347
120.2117 23.3542 -0.0347
120.2119 23.3568 -0.0347
120.2120 23.3593 -0.0347
120.2122 23.3619 -0.0347
120.2123 23.3644 -0.0347
120.2125 23.3670 -0.0347
120.2126 23.3696 -0.0347
120.2128 23.3721 -0.0347
120.2129 23.3747 -0.0347
120.2131 23.3772 -0.0347
120.2132 23.3798 -0.0347
120.2134 23.3824 -0.0347
120.2135 23.3849 -0.0347
120.2136 23.3875 -0.0347
120.2138 23.3900 -0.0347
120.2139 23.3926 -0.0347
120.2141 23.3952 -0.0347
120.2144 23.3977 -0.0347
120.2147 23.4003 -0.0347
120.2149 23.4028 -0.0347
120.2152 23.4054 -0.0347
120.2155 23.4079 -0.0347
120.2158 23.4105 -0.0347
120.2161 23.4130 -0.0347
120.2164 23.4156 -0.0347
120.2166 23.4181 -0.0347
120.2169 23.4207 -0.0347
120.2172 23.4232 -0.0347
120.2175 23.4258 -0.0347
120.2178 23.4283 -0.0347
120.2181 23.4309 -0.0347
120.2183 23.4334 -0.0347
120.2186 23.4360 -0.0347
120.2189 23.4385 -0.0347
120.2192 23.4411 -0.0347
120.2195 23.4436 -0.0347
120.2197 23.4462 -0.0347
120.2202 23.4487 -0.0347
120.2207 23.4512 -0.0347
120.2211 23.4537 -0.0347
120.2216 23.4563 -0.0347
120.2221 23.4588 -0.0347
120.2225 23.4613 -0.0347
120.2230 23.4639 -0.0347
120.2235 23.4664 -0.0347
120.2239 23.4689 -0.0347
120.2244 23.4714 -0.0347
120.2249 23.4740 -0.0347
120.2253 23.4765 -0.0347
120.2258 23.4790 -0.0347
120.2263 23.4815 -0.0347
120.2267 23.4841 -0.0347
120.2272 23.4866 -0.0347
120.2277 23.4891 -0.0347
120.2281 23.4917 -0.0347
120.2286 23.4942 -0.0347
120.2291 23.4967 -0.0347
120.2293 23.4993 -0.0347
120.2296 23.5018 -0.0347
120.2299 23.5044 -0.0347
120.2301 23.5069 -0.0347
120.2304 23.5095 -0.0347
120.2307 23.5120 -0.0347
120.2310 23.5146 -0.0347
120.2312 23.5171 -0.0347
120.2315 23.5197 -0.0347
120.2318 23.5222 -0.0347
120.2321 23.5248 -0.0347
120.2323 23.5273 -0.0347
120.2326 23.5299 -0.0347
120.2329 23.5324 -0.0347
120.2332 23.5350 -0.0347
120.2334 23.5375 -0.0347
120.2337 23.5401 -0.0347
120.2340 23.5426 -0.0347
120.2342 23.5452 -0.0347
120.2345 23.5477 -0.0347
> Chishan
120.3494 22.7225 14.9915
120.3510 22.7246 14.9915
120.3526 22.7266 14.9915
120.3542 22.7287 14.9915
120.3557 22.7307 14.9915
120.3573 22.7328 14.9915
120.3589 22.7348 14.9915
120.3605 22.7369 14.9915
120.3621 22.7389 14.9915
120.3637 22.7410 14.9915
120.3652 22.7430 14.9915
120.3668 22.7451 14.9915
120.3684 22.7471 14.9915
120.3700 22.7492 14.9915
120.3716 22.7512 14.9915
120.3732 22.7533 14.9915
120.3747 22.7553 14.9915
120.3763 22.7574 14.9915
120.3779 22.7594 14.9915
120.3795 22.7615 14.9915
120.3811 22.7635 14.9915
120.3824 22.7656 14.9915
120.3837 22.7677 14.9915
120.3850 22.7698 14.9915
120.3863 22.7718 14.9915
120.3876 22.7739 14.9915
120.3889 22.7760 14.9915
120.3902 22.7780 14.9915
120.3915 22.7801 14.9915
120.3928 22.7822 14.9915
120.3942 22.7843 14.9915
120.3955 22.7863 14.9915
120.3968 22.7884 14.9915
120.3981 22.7905 14.9915
120.3994 22.7926 14.9915
120.4007 22.7946 14.9915
120.4020 22.7967 14.9915
120.4033 22.7988 14.9915
120.4046 22.8008 14.9915
120.4059 22.8029 14.9915
120.4073 22.8050 14.9915
120.4090 22.8070 14.9915
120.4108 22.8089 14.9915
120.4126 22.8109 14.9915
120.4143 22.8129 14.9915
120.4161 22.8149 14.9915
120.4179 22.8168 14.9915
120.4196 22.8188 14.9915
120.4214 22.8208 14.9915
120.4232 22.8228 14.9915
120.4250 22.8247 14.9915
120.4267 22.8267 14.9915
120.4285 22.8287 14.9915
120.4303 22.8307 14.9915
120.4320 22.8326 14.9915
120.4338 22.8346 14.9915
120.4356 22.8366 14.9915
120.4373 22.8386 14.9915
120.4391 22.8405 14.9915
120.4409 22.8425 14.9915
120.4427 22.8445 14.9915
120.4441 22.8465 14.9915
120.4456 22.8485 14.9915
120.4471 22.8505 14.9915
120.4486 22.8525 14.9915
120.4501 22.8545 14.9915
120.4516 22.8565 14.9915
120.4531 22.8585 14.9915
120.4545 22.8605 14.9915
120.4560 22.8625 14.9915
120.4575 22.8645 14.9915
120.4590 22.8665 14.9915
120.4605 22.8685 14.9915
120.4620 22.8705 14.9915
120.4635 22.8725 14.9915
120.4649 22.8745 14.9915
120.4664 22.8765 14.9915
120.4679 22.8785 14.9915
120.4694 22.8805 14.9915
120.4709 22.8825 14.9915
120.4724 22.8845 14.9915
120.4745 22.8860 14.9915
120.4766 22.8876 14.9915
120.4787 22.8891 14.9915
120.4808 22.8906 14.9915
120.4830 22.8922 14.9915
120.4851 22.8937 14.9915
120.4872 22.8952 14.9915
120.4893 22.8968 14.9915
120.4914 22.8983 14.9915
120.4935 22.8998 14.9915
120.4956 22.9014 14.9915
120.4978 22.9029 14.9915
120.4999 22.9044 14.9915
120.5020 22.9060 14.9915
120.5041 22.9075 14.9915
120.5062 22.9090 14.9915
120.5083 22.9106 14.9915
120.5104 22.9121 14.9915
120.5126 22.9136 14.9915
120.5147 22.9152 14.9915
120.5169 22.9166 14.9915
120.5192 22.9181 14.9915
120.5214 22.9196 14.9915
120.5236 22.9210 14.9915
120.5259 22.9225 14.9915
120.5281 22.9240 14.9915
120.5303 22.9254 14.9915
120.5326 22.9269 14.9915
120.5348 22.9283 14.9915
120.5371 22.9298 14.9915
120.5393 22.9313 14.9915
120.5415 22.9327 14.9915
120.5438 22.9342 14.9915
120.5460 22.9357 14.9915
120.5483 22.9371 14.9915
120.5505 22.9386 14.9915
120.5527 22.9401 14.9915
120.5550 22.9415 14.9915
120.5572 22.9430 14.9915
120.5595 22.9445 14.9915
120.5622 22.9450 14.9915
120.5649 22.9455 14.9915
120.5676 22.9460 14.9915
120.5703 22.9465 14.9915
120.5730 22.9470 14.9915
120.5757 22.9475 14.9915
120.5784 22.9480 14.9915
120.5811 22.9486 14.9915
120.5838 22.9491 14.9915
120.5865 22.9496 14.9915
120.5892 22.9501 14.9915
120.5919 22.9506 14.9915
120.5946 22.9511 14.9915
120.5974 22.9516 14.9915
120.6001 22.9522 14.9915
120.6028 22.9527 14.9915
120.6055 22.9532 14.9915
120.6082 22.9537 14.9915
120.6109 22.9542 14.9915
120.6136 22.9547 14.9915
> Chiuchiungkeng
120.5074 23.3944 -0.0203
120.5081 23.3969 -0.0203
120.5088 23.3993 -0.0203
120.5094 23.4017 -0.0203
120.5101 23.4041 -0.0203
120.5107 23.4065 -0.0203
120.5114 23.4089 -0.0203
120.5120 23.4113 -0.0203
120.5127 23.4137 -0.0203
120.5133 23.4161 -0.0203
120.5140 23.4185 -0.0203
120.5147 23.4209 -0.0203
120.5153 23.4233 -0.0203
120.5160 23.4257 -0.0203
120.5166 23.4281 -0.0203
120.5173 23.4305 -0.0203
120.5179 23.4329 -0.0203
120.5186 23.4353 -0.0203
120.5192 23.4377 -0.0203
120.5199 23.4401 -0.0203
120.5205 23.4425 -0.0203
120.5213 23.4449 -0.0203
120.5221 23.4472 -0.0203
120.5229 23.4495 -0.0203
120.5236 23.4519 -0.0203
120.5244 23.4542 -0.0203
120.5252 23.4566 -0.0203
120.5259 23.4589 -0.0203
120.5267 23.4613 -0.0203
120.5275 23.4636 -0.0203
120.5283 23.4659 -0.0203
120.5290 23.4683 -0.0203
120.5298 23.4706 -0.0203
120.5306 23.4730 -0.0203
120.5313 23.4753 -0.0203
120.5321 23.4777 -0.0203
120.5329 23.4800 -0.0203
120.5337 23.4823 -0.0203
120.5344 23.4847 -0.0203
120.5352 23.4870 -0.0203
120.5360 23.4894 -0.0203
120.5369 23.4916 -0.0203
120.5379 23.4939 -0.0203
120.5388 23.4962 -0.0203
120.5398 23.4985 -0.0203
120.5407 23.5007 -0.0203
120.5417 23.5030 -0.0203
120.5426 23.5053 -0.0203
120.5436 23.5075 -0.0203
120.5445 23.5098 -0.0203
120.5455 23.5121 -0.0203
120.5464 23.5143 -0.0203
120.5474 23.5166 -0.0203
120.5483 23.5189 -0.0203
120.5493 23.5211 -0.0203
120.5502 23.5234 -0.0203
120.5512 23.5257 -0.0203
120.5521 23.5279 -0.0203
120.5531 23.5302 -0.0203
120.5540 23.5325 -0.0203
120.5550 23.5347 -0.0203
120.5554 23.5371 -0.0203
120.5559 23.5395 -0.0203
120.5563 23.5419 -0.0203
120.5568 23.5443 -0.0203
120.5572 23.5467 -0.0203
120.5577 23.5490 -0.0203
120.5581 23.5514 -0.0203
120.5586 23.5538 -0.0203
120.5590 23.5562 -0.0203
120.5595 23.5586 -0.0203
120.5599 23.5610 -0.0203
120.5604 23.5633 -0.0203
120.5609 23.5657 -0.0203
120.5613 23.5681 -0.0203
120.5618 23.5705 -0.0203
120.5622 23.5729 -0.0203
120.5627 23.5753 -0.0203
120.5631 23.5776 -0.0203
120.5636 23.5800 -0.0203
120.5640 23.5824 -0.0203
120.5646 23.5848 -0.0203
120.5652 23.5871 -0.0203
120.5657 23.5895 -0.0203
120.5663 23.5919 -0.0203
120.5669 23.5942 -0.0203
120.5674 23.5966 -0.0203
120.5680 23.5990 -0.0203
120.5686 23.6013 -0.0203
120.5691 23.6037 -0.0203
120.5697 23.6061 -0.0203
120.5702 23.6084 -0.0203
120.5708 23.6108 -0.0203
120.5714 23.6132 -0.0203
120.5719 23.6155 -0.0203
120.5725 23.6179 -0.0203
