> CRF
120.6115 22.4318 2.2284
120.6115 22.4294 2.2180
120.6116 22.4271 2.2076
120.6117 22.4247 2.1971
120.6118 22.4224 2.1867
120.6119 22.4200 2.1762
120.6120 22.4177 2.1658
120.6121 22.4153 2.1554
120.6121 22.4130 2.1449
120.6122 22.4106 2.1345
120.6123 22.4083 2.1240
120.6124 22.4059 2.1136
120.6128 22.4036 2.0606
120.6132 22.4013 2.0077
120.6136 22.3990 1.9547
120.6141 22.3966 1.9017
120.6145 22.3943 1.8488
120.6149 22.3920 1.7958
120.6153 22.3897 1.7429
120.6157 22.3873 1.6899
120.6161 22.3850 1.6369
120.6165 22.3827 1.5840
120.6169 22.3804 1.5310
120.6174 22.3780 1.4781
120.6178 22.3757 1.4251
120.6182 22.3734 1.3721
120.6186 22.3711 1.3192
120.6190 22.3687 1.2662
120.6194 22.3664 1.2133
120.6198 22.3641 1.1603
120.6202 22.3618 1.1073
120.6207 22.3594 1.0544
120.6215 22.3572 1.0791
120.6223 22.3550 1.1038
120.6232 22.3528 1.1285
120.6240 22.3506 1.1532
120.6248 22.3483 1.1779
120.6256 22.3461 1.2026
120.6265 22.3439 1.2274
120.6273 22.3417 1.2521
120.6281 22.3395 1.2768
120.6290 22.3373 1.3015
120.6298 22.3350 1.3262
120.6306 22.3328 1.3509
120.6315 22.3306 1.3756
120.6323 22.3284 1.4003
120.6331 22.3262 1.4250
120.6339 22.3239 1.4498
120.6348 22.3217 1.4745
120.6356 22.3195 1.4992
120.6364 22.3173 1.5239
120.6373 22.3151 1.5486
120.6380 22.3128 1.6779
120.6387 22.3106 1.8072
120.6394 22.3083 1.9365
120.6401 22.3060 2.0658
120.6408 22.3038 2.1952
120.6415 22.3015 2.3245
120.6423 22.2993 2.4538
120.6430 22.2970 2.5831
120.6437 22.2948 2.7124
120.6444 22.2925 2.8417
120.6451 22.2903 2.9710
120.6458 22.2880 3.1003
120.6465 22.2858 3.2296
120.6472 22.2835 3.3589
120.6479 22.2813 3.4883
120.6487 22.2790 3.6176
120.6494 22.2768 3.7469
120.6501 22.2745 3.8762
120.6508 22.2723 4.0055
120.6515 22.2700 4.1348
> Chelungpu
120.6436 23.6404 6.9420
120.6456 23.6419 6.9420
120.6476 23.6434 6.9420
120.6496 23.6450 6.9420
120.6516 23.6465 6.9420
120.6535 23.6480 6.9420
120.6555 23.6496 6.9420
120.6575 23.6511 6.9420
120.6595 23.6526 6.9420
120.6615 23.6541 6.9420
120.6634 23.6557 6.9420
120.6654 23.6572 6.9420
120.6674 23.6587 6.9420
120.6694 23.6603 6.9420
120.6713 23.6618 6.9420
120.6733 23.6633 6.9420
120.6753 23.6649 6.9420
120.6773 23.6664 6.9420
120.6793 23.6679 6.9420
120.6812 23.6695 6.9420
120.6832 23.6710 6.9420
120.6842 23.6732 6.9420
120.6853 23.6753 6.9420
120.6863 23.6775 6.9420
120.6873 23.6796 6.9420
120.6884 23.6818 6.9420
120.6894 23.6840 6.9420
120.6904 23.6861 6.9420
120.6915 23.6883 6.9420
120.6925 23.6905 6.9420
120.6935 23.6926 6.9420
120.6946 23.6948 6.9420
120.6956 23.6970 6.9420
120.6966 23.6991 6.9420
120.6977 23.7013 6.9420
120.6987 23.7034 6.9420
120.6997 23.7056 6.9420
120.7007 23.7078 6.9420
120.7018 23.7099 6.9420
120.7028 23.7121 6.9420
120.7038 23.7143 6.9420
120.7040 23.7165 6.9420
120.7042 23.7188 6.9420
120.7043 23.7211 6.9420
120.7045 23.7234 6.9420
120.7046 23.7257 6.9420
120.7048 23.7279 6.9420
120.7049 23.7302 6.9420
120.7051 23.7325 6.9420
120.7052 23.7348 6.9420
120.7054 23.7371 6.9420
120.7055 23.7394 6.9420
120.7057 23.7416 6.9420
120.7059 23.7439 6.9420
120.7060 23.7462 6.9420
120.7062 23.7485 6.9420
120.7063 23.7508 6.9420
120.7065 23.7530 6.9420
120.7066 23.7553 6.9420
120.7068 23.7576 6.9420
120.7069 23.7599 6.9420
120.7071 23.7621 6.9420
120.7073 23.7643 6.9420
120.7075 23.7664 6.9420
120.7077 23.7686 6.9420
120.7079 23.7708 6.9420
120.7081 23.7730 6.9420
120.7083 23.7752 6.9420
120.7085 23.7774 6.9420
120.7087 23.7796 6.9420
120.7089 23.7817 6.9420
120.7091 23.7839 6.9420
120.7093 23.7861 6.9420
120.7095 23.7883 6.9420
120.7097 23.7905 6.9420
120.7099 23.7927 6.9420
120.7101 23.7949 6.9420
120.7103 23.7970 6.9420
120.7105 23.7992 6.9420
120.7107 23.8014 6.9420
120.7109 23.8036 6.9420
120.7105 23.8058 6.9420
120.7101 23.8081 6.9420
120.7098 23.8103 6.9420
120.7094 23.8126 6.9420
120.7090 23.8148 6.9420
120.7086 23.8170 6.9420
120.7083 23.8193 6.9420
120.7079 23.8215 6.9420
120.7075 23.8238 6.9420
120.7071 23.8260 6.9420
120.7068 23.8282 6.9420
120.7064 23.8305 6.9420
120.7060 23.8327 6.9420
120.7057 23.8349 6.9420
120.7053 23.8372 6.9420
120.7049 23.8394 6.9420
120.7045 23.8417 6.9420
120.7042 23.8439 6.9420
120.7038 23.8461 6.9420
120.7034 23.8484 6.9420
120.7038 23.8506 6.9420
120.7042 23.8529 6.9420
120.7045 23.8551 6.9420
120.7049 23.8574 6.9420
120.7053 23.8596 6.9420
120.7056 23.8619 6.9420
120.7060 23.8641 6.9420
120.7064 23.8664 6.9420
120.7068 23.8686 6.9420
120.7071 23.8709 6.9420
120.7075 23.8731 6.9420
120.7079 23.8754 6.9420
120.7082 23.8776 6.9420
120.7086 23.8798 6.9420
120.7090 23.8821 6.9420
120.7093 23.8843 6.9420
120.7097 23.8866 6.9420
120.7101 23.8888 6.9420
120.7105 23.8911 6.9420
120.7108 23.8933 6.9420
120.7105 23.8956 6.9420
120.7102 23.8979 6.9420
120.7098 23.9002 6.9420
120.7095 23.9025 6.9420
120.7092 23.9047 6.9420
120.7088 23.9070 6.9420
120.7085 23.9093 6.9420
120.7081 23.9116 6.9420
120.7078 23.9139 6.9420
120.7075 23.9162 6.9420
120.7071 23.9184 6.9420
120.7068 23.9207 6.9420
120.7065 23.9230 6.9420
120.7061 23.9253 6.9420
120.7058 23.9276 6.9420
120.7055 23.9298 6.9420
120.7051 23.9321 6.9420
120.7048 23.9344 6.9420
120.7045 23.9367 6.9420
120.7041 23.9390 6.9420
120.7034 23.9410 6.9420
120.7027 23.9430 6.9420
120.7020 23.9450 6.9420
120.7014 23.9470 6.9420
120.7007 23.9490 6.9420
120.7000 23.9510 6.9420
120.6993 23.9530 6.9420
120.6986 23.9550 6.9420
120.6979 23.9570 6.9420
120.6972 23.9591 6.9420
120.6965 23.9611 6.9420
120.6958 23.9631 6.9420
120.6951 23.9651 6.9420
120.6944 23.9671 6.9420
120.6937 23.9691 6.9420
120.6931 23.9711 6.9420
120.6924 23.9731 6.9420
120.6917 23.9751 6.9420
120.6910 23.9771 6.9420
120.6903 23.9791 6.9420
120.6907 23.9814 6.9420
120.6911 23.9838 6.9420
120.6915 23.9861 6.9420
120.6919 23.9884 6.9420
120.6924 23.9907 6.9420
120.6928 23.9930 6.9420
120.6932 23.9953 6.9420
120.6936 23.9976 6.9420
120.6940 23.9999 6.9420
120.6944 24.0022 6.9420
120.6949 24.0045 6.9420
120.6953 24.0069 6.9420
120.6957 24.0092 6.9420
120.6961 24.0115 6.9420
120.6965 24.0138 6.9420
120.6969 24.0161 6.9420
120.6974 24.0184 6.9420
120.6978 24.0207 6.9420
120.6982 24.0230 6.9420
120.6986 24.0253 6.9420
120.6988 24.0275 6.9420
120.6990 24.0296 6.9420
120.6992 24.0317 6.9420
120.6994 24.0338 6.9420
120.6996 24.0360 6.9420
120.6998 24.0381 6.9420
120.6999 24.0402 6.9420
120.7001 24.0423 6.9420
120.7003 24.0445 6.9420
120.7005 24.0466 6.9420
120.7007 24.0487 6.9420
120.7009 24.0509 6.9420
120.7011 24.0530 6.9420
120.7013 24.0551 6.9420
120.7015 24.0572 6.9420
120.7017 24.0594 6.9420
120.7019 24.0615 6.9420
120.7021 24.0636 6.9420
120.7022 24.0657 6.9420
120.7024 24.0679 6.9420
120.7040 24.0692 6.9420
120.7055 24.0705 6.9420
120.7070 24.0718 6.9420
120.7085 24.0731 6.9420
120.7100 24.0743 6.9420
120.7115 24.0756 6.9420
120.7131 24.0769 6.9420
120.7146 24.0782 6.9420
120.7161 24.0795 6.9420
120.7176 24.0808 6.9420
120.7191 24.0821 6.9420
120.7206 24.0834 6.9420
120.7222 24.0847 6.9420
120.7237 24.0860 6.9420
120.7252 24.0873 6.9420
120.7267 24.0886 6.9420
120.7282 24.0899 6.9420
120.7297 24.0912 6.9420
120.7313 24.0925 6.9420
120.7328 24.0938 6.9420
120.7329 24.0961 6.9420
120.7329 24.0984 6.9420
120.7330 24.1008 6.9420
120.7331 24.1031 6.9420
120.7332 24.1054 6.9420
120.7332 24.1077 6.9420
120.7333 24.1100 6.9420
120.7334 24.1124 6.9420
120.7334 24.1147 6.9420
120.7335 24.1170 6.9420
120.7336 24.1193 6.9420
120.7337 24.1217 6.9420
120.7337 24.1240 6.9420
120.7338 24.1263 6.9420
120.7339 24.1286 6.9420
120.7340 24.1309 6.9420
120.7340 24.1333 6.9420
120.7341 24.1356 6.9420
120.7342 24.1379 6.9420
120.7343 24.1402 6.9420
120.7337 24.1424 6.9420
120.7331 24.1446 6.9420
120.7325 24.1467 6.9420
120.7319 24.1489 6.9420
120.7313 24.1511 6.9420
120.7307 24.1532 6.9420
120.7302 24.1554 6.9420
120.7296 24.1576 6.9420
120.7290 24.1597 6.9420
120.7284 24.1619 6.9420
120.7278 24.1641 6.9420
120.7272 24.1662 6.9420
120.7266 24.1684 6.9420
120.7260 24.1706 6.9420
120.7255 24.1727 6.9420
120.7249 24.1749 6.9420
120.7243 24.1771 6.9420
120.7237 24.1792 6.9420
120.7231 24.1814 6.9420
120.7225 24.1836 6.9420
120.7229 24.1859 6.9420
120.7232 24.1883 6.9420
120.7236 24.1906 6.9420
120.7239 24.1930 6.9420
120.7243 24.1953 6.9420
120.7246 24.1977 6.9420
120.7250 24.2000 6.9420
120.7253 24.2024 6.9420
120.7257 24.2047 6.9420
120.7260 24.2070 6.9420
120.7263 24.2094 6.9420
120.7267 24.2117 6.9420
120.7270 24.2141 6.9420
120.7274 24.2164 6.9420
120.7277 24.2188 6.9420
120.7281 24.2211 6.9420
120.7284 24.2235 6.9420
120.7288 24.2258 6.9420
120.7291 24.2282 6.9420
120.7295 24.2305 6.9420
120.7307 24.2326 6.9420
120.7320 24.2347 6.9420
120.7333 24.2368 6.9420
120.7345 24.2389 6.9420
120.7358 24.2410 6.9420
120.7371 24.2431 6.9420
120.7383 24.2452 6.9420
120.7396 24.2473 6.9420
120.7409 24.2494 6.9420
120.7421 24.2515 6.9420
120.7434 24.2536 6.9420
120.7446 24.2557 6.9420
120.7459 24.2578 6.9420
120.7472 24.2600 6.9420
120.7484 24.2621 6.9420
120.7497 24.2642 6.9420
120.7510 24.2663 6.9420
120.7522 24.2684 6.9420
120.7535 24.2705 6.9420
120.7548 24.2726 6.9420
120.7570 24.2733 6.9420
120.7593 24.2740 6.9420
120.7615 24.2746 6.9420
120.7638 24.2753 6.9420
120.7660 24.2760 6.9420
120.7682 24.2767 6.9420
120.7705 24.2774 6.9420
120.7727 24.2781 6.9420
120.7750 24.2788 6.9420
120.7772 24.2795 6.9420
120.7795 24.2802 6.9420
120.7817 24.2809 6.9420
120.7840 24.2815 6.9420
120.7862 24.2822 6.9420
120.7885 24.2829 6.9420
120.7907 24.2836 6.9420
120.7930 24.2843 6.9420
120.7952 24.2850 6.9420
120.7975 24.2857 6.9420
120.7997 24.2864 6.9420
120.8014 24.2881 6.9420
120.8031 24.2898 6.9420
120.8048 24.2915 6.9420
120.8064 24.2932 6.9420
120.8081 24.2948 6.9420
120.8098 24.2965 6.9420
120.8115 24.2982 6.9420
120.8132 24.2999 6.9420
120.8149 24.3016 6.9420
120.8165 24.3033 6.9420
120.8182 24.3050 6.9420
120.8199 24.3067 6.9420
120.8216 24.3084 6.9420
120.8233 24.3101 6.9420
120.8250 24.3118 6.9420
120.8267 24.3135 6.9420
120.8283 24.3152 6.9420
120.8300 24.3169 6.9420
120.8317 24.3186 6.9420
120.8334 24.3203 6.9420
> Chiayi_frontal
120.2065 23.2415 10.7131
120.2065 23.2440 10.7131
120.2066 23.2466 10.7131
120.2067 23.2492 10.7131
120.2068 23.2517 10.7131
120.2068 23.2543 10.7131
120.2069 23.2569 10.7131
120.2070 23.2594 10.7131
120.2071 23.2620 10.7131
120.2071 23.2645 10.7131
120.2072 23.2671 10.7131
120.2073 23.2697 10.7131
120.2074 23.2722 10.7131
120.2074 23.2748 10.7131
120.2075 23.2774 10.7131
120.2076 23.2799 10.7131
120.2077 23.2825 10.7131
120.2077 23.2851 10.7131
120.2078 23.2876 10.7131
120.2079 23.2902 10.7131
120.2080 23.2927 10.7131
120.2081 23.2953 10.7131
120.2083 23.2979 10.7131
120.2084 23.3004 10.7131
120.2086 23.3030 10.7131
120.2088 23.3055 10.7131
120.2089 23.3081 10.7131
120.2091 23.3107 10.7131
120.2092 23.3132 10.7131
120.2094 23.3158 10.7131
120.2096 23.3183 10.7131
120.2097 23.3209 10.7131
120.2099 23.3235 10.7131
120.2100 23.3260 10.7131
120.2102 23.3286 10.7131
120.2103 23.3311 10.7131
120.2105 23.3337 10.7131
120.2107 23.3363 10.7131
120.2108 23.3388 10.7131
120.2110 23.3414 10.7131
120.2111 23.3440 10.7131
120.2113 23.3465 10.7131
120.2114 23.3491 10.7131
120.2116 23.3516 10.7131
120.2117 23.3542 10.7131
120.2119 23.3568 10.7131
120.2120 23.3593 10.7131
120.2122 23.3619 10.7131
120.2123 23.3644 10.7131
120.2125 23.3670 10.7131
120.2126 23.3696 10.7131
120.2128 23.3721 10.7131
120.2129 23.3747 10.7131
120.2131 23.3772 10.7131
120.2132 23.3798 10.7131
120.2134 23.3824 10.7131
120.2135 23.3849 10.7131
120.2136 23.3875 10.7131
120.2138 23.3900 10.7131
120.2139 23.3926 10.7131
120.2141 23.3952 10.7131
120.2144 23.3977 10.7131
120.2147 23.4003 10.7131
120.2149 23.4028 10.7131
120.2152 23.4054 10.7131
120.2155 23.4079 10.7131
120.2158 23.4105 10.7131
120.2161 23.4130 10.7131
120.2164 23.4156 10.7131
120.2166 23.4181 10.7131
120.2169 23.4207 10.7131
120.2172 23.4232 10.7131
120.2175 23.4258 10.7131
120.2178 23.4283 10.7131
120.2181 23.4309 10.7131
120.2183 23.4334 10.7131
120.2186 23.4360 10.7131
120.2189 23.4385 10.7131
120.2192 23.4411 10.7131
120.2195 23.4436 10.7131
120.2197 23.4462 10.7131
120.2202 23.4487 10.7131
120.2207 23.4512 10.7131
120.2211 23.4537 10.7131
120.2216 23.4563 10.7131
120.2221 23.4588 10.7131
120.2225 23.4613 10.7131
120.2230 23.4639 10.7131
120.2235 23.4664 10.7131
120.2239 23.4689 10.7131
120.2244 23.4714 10.7131
120.2249 23.4740 10.7131
120.2253 23.4765 10.7131
120.2258 23.4790 10.7131
120.2263 23.4815 10.7131
120.2267 23.4841 10.7131
120.2272 23.4866 10.7131
120.2277 23.4891 10.7131
120.2281 23.4917 10.7131
120.2286 23.4942 10.7131
120.2291 23.4967 10.7131
120.2293 23.4993 10.7131
120.2296 23.5018 10.7131
120.2299 23.5044 10.7131
120.2301 23.5069 10.7131
120.2304 23.5095 10.7131
120.2307 23.5120 10.7131
120.2310 23.5146 10.7131
120.2312 23.5171 10.7131
120.2315 23.5197 10.7131
120.2318 23.5222 10.7131
120.2321 23.5248 10.7131
120.2323 23.5273 10.7131
120.2326 23.5299 10.7131
120.2329 23.5324 10.7131
120.2332 23.5350 10.7131
120.2334 23.5375 10.7131
120.2337 23.5401 10.7131
120.2340 23.5426 10.7131
120.2342 23.5452 10.7131
120.2345 23.5477 10.7131
> Chishan
120.3494 22.7225 0.7305
120.3510 22.7246 0.7305
120.3526 22.7266 0.7305
120.3542 22.7287 0.7305
120.3557 22.7307 0.7305
120.3573 22.7328 0.7305
120.3589 22.7348 0.7305
120.3605 22.7369 0.7305
120.3621 22.7389 0.7305
120.3637 22.7410 0.7305
120.3652 22.7430 0.7305
120.3668 22.7451 0.7305
120.3684 22.7471 0.7305
120.3700 22.7492 0.7305
120.3716 22.7512 0.7305
120.3732 22.7533 0.7305
120.3747 22.7553 0.7305
120.3763 22.7574 0.7305
120.3779 22.7594 0.7305
120.3795 22.7615 0.7305
120.3811 22.7635 0.7305
120.3824 22.7656 0.7305
120.3837 22.7677 0.7305
120.3850 22.7698 0.7305
120.3863 22.7718 0.7305
120.3876 22.7739 0.7305
120.3889 22.7760 0.7305
120.3902 22.7780 0.7305
120.3915 22.7801 0.7305
120.3928 22.7822 0.7305
120.3942 22.7843 0.7305
120.3955 22.7863 0.7305
120.3968 22.7884 0.7305
120.3981 22.7905 0.7305
120.3994 22.7926 0.7305
120.4007 22.7946 0.7305
120.4020 22.7967 0.7305
120.4033 22.7988 0.7305
120.4046 22.8008 0.7305
120.4059 22.8029 0.7305
120.4073 22.8050 0.7305
120.4090 22.8070 0.7305
120.4108 22.8089 0.7305
120.4126 22.8109 0.7305
120.4143 22.8129 0.7305
120.4161 22.8149 0.7305
120.4179 22.8168 0.7305
120.4196 22.8188 0.7305
120.4214 22.8208 0.7305
120.4232 22.8228 0.7305
120.4250 22.8247 0.7305
120.4267 22.8267 0.7305
120.4285 22.8287 0.7305
120.4303 22.8307 0.7305
120.4320 22.8326 0.7305
120.4338 22.8346 0.7305
120.4356 22.8366 0.7305
120.4373 22.8386 0.7305
120.4391 22.8405 0.7305
120.4409 22.8425 0.7305
120.4427 22.8445 0.7305
120.4441 22.8465 0.7305
120.4456 22.8485 0.7305
120.4471 22.8505 0.7305
120.4486 22.8525 0.7305
120.4501 22.8545 0.7305
120.4516 22.8565 0.7305
120.4531 22.8585 0.7305
120.4545 22.8605 0.7305
120.4560 22.8625 0.7305
120.4575 22.8645 0.7305
120.4590 22.8665 0.7305
120.4605 22.8685 0.7305
120.4620 22.8705 0.7305
120.4635 22.8725 0.7305
120.4649 22.8745 0.7305
120.4664 22.8765 0.7305
120.4679 22.8785 0.7305
120.4694 22.8805 0.7305
120.4709 22.8825 0.7305
120.4724 22.8845 0.7305
120.4745 22.8860 0.7305
120.4766 22.8876 0.7305
120.4787 22.8891 0.7305
120.4808 22.8906 0.7305
120.4830 22.8922 0.7305
120.4851 22.8937 0.7305
120.4872 22.8952 0.7305
120.4893 22.8968 0.7305
120.4914 22.8983 0.7305
120.4935 22.8998 0.7305
120.4956 22.9014 0.7305
120.4978 22.9029 0.7305
120.4999 22.9044 0.7305
120.5020 22.9060 0.7305
120.5041 22.9075 0.7305
120.5062 22.9090 0.7305
120.5083 22.9106 0.7305
120.5104 22.9121 0.7305
120.5126 22.9136 0.7305
120.5147 22.9152 0.7305
120.5169 22.9166 0.7305
120.5192 22.9181 0.7305
120.5214 22.9196 0.7305
120.5236 22.9210 0.7305
120.5259 22.9225 0.7305
120.5281 22.9240 0.7305
120.5303 22.9254 0.7305
120.5326 22.9269 0.7305
120.5348 22.9283 0.7305
120.5371 22.9298 0.7305
120.5393 22.9313 0.7305
120.5415 22.9327 0.7305
120.5438 22.9342 0.7305
120.5460 22.9357 0.7305
120.5483 22.9371 0.7305
120.5505 22.9386 0.7305
120.5527 22.9401 0.7305
120.5550 22.9415 0.7305
120.5572 22.9430 0.7305
120.5595 22.9445 0.7305
120.5622 22.9450 0.7305
120.5649 22.9455 0.7305
120.5676 22.9460 0.7305
120.5703 22.9465 0.7305
120.5730 22.9470 0.7305
120.5757 22.9475 0.7305
120.5784 22.9480 0.7305
120.5811 22.9486 0.7305
120.5838 22.9491 0.7305
120.5865 22.9496 0.7305
120.5892 22.9501 0.7305
120.5919 22.9506 0.7305
120.5946 22.9511 0.7305
120.5974 22.9516 0.7305
120.6001 22.9522 0.7305
120.6028 22.9527 0.7305
120.6055 22.9532 0.7305
120.6082 22.9537 0.7305
120.6109 22.9542 0.7305
120.6136 22.9547 0.7305
> Chiuchiungkeng
120.5074 23.3944 9.0569
120.5081 23.3969 9.0569
120.5088 23.3993 9.0569
120.5094 23.4017 9.0569
120.5101 23.4041 9.0569
120.5107 23.4065 9.0569
120.5114 23.4089 9.0569
120.5120 23.4113 9.0569
120.5127 23.4137 9.0569
120.5133 23.4161 9.0569
120.5140 23.4185 9.0569
120.5147 23.4209 9.0569
120.5153 23.4233 9.0569
120.5160 23.4257 9.0569
120.5166 23.4281 9.0569
120.5173 23.4305 9.0569
120.5179 23.4329 9.0569
120.5186 23.4353 9.0569
120.5192 23.4377 9.0569
120.5199 23.4401 9.0569
120.5205 23.4425 9.0569
120.5213 23.4449 9.0569
120.5221 23.4472 9.0569
120.5229 23.4495 9.0569
120.5236 23.4519 9.0569
120.5244 23.4542 9.0569
120.5252 23.4566 9.0569
120.5259 23.4589 9.0569
120.5267 23.4613 9.0569
120.5275 23.4636 9.0569
120.5283 23.4659 9.0569
120.5290 23.4683 9.0569
120.5298 23.4706 9.0569
120.5306 23.4730 9.0569
120.5313 23.4753 9.0569
120.5321 23.4777 9.0569
120.5329 23.4800 9.0569
120.5337 23.4823 9.0569
120.5344 23.4847 9.0569
120.5352 23.4870 9.0569
120.5360 23.4894 9.0569
120.5369 23.4916 9.0569
120.5379 23.4939 9.0569
120.5388 23.4962 9.0569
120.5398 23.4985 9.0569
120.5407 23.5007 9.0569
120.5417 23.5030 9.0569
120.5426 23.5053 9.0569
120.5436 23.5075 9.0569
120.5445 23.5098 9.0569
120.5455 23.5121 9.0569
120.5464 23.5143 9.0569
120.5474 23.5166 9.0569
120.5483 23.5189 9.0569
120.5493 23.5211 9.0569
120.5502 23.5234 9.0569
120.5512 23.5257 9.0569
120.5521 23.5279 9.0569
120.5531 23.5302 9.0569
120.5540 23.5325 9.0569
120.5550 23.5347 9.0569
120.5554 23.5371 9.0569
120.5559 23.5395 9.0569
120.5563 23.5419 9.0569
120.5568 23.5443 9.0569
120.5572 23.5467 9.0569
120.5577 23.5490 9.0569
120.5581 23.5514 9.0569
120.5586 23.5538 9.0569
120.5590 23.5562 9.0569
120.5595 23.5586 9.0569
120.5599 23.5610 9.0569
120.5604 23.5633 9.0569
120.5609 23.5657 9.0569
120.5613 23.5681 9.0569
120.5618 23.5705 9.0569
120.5622 23.5729 9.0569
120.5627 23.5753 9.0569
120.5631 23.5776 9.0569
120.5636 23.5800 9.0569
120.5640 23.5824 9.0569
120.5646 23.5848 9.0569
120.5652 23.5871 9.0569
120.5657 23.5895 9.0569
120.5663 23.5919 9.0569
120.5669 23.5942 9.0569
120.5674 23.5966 9.0569
120.5680 23.5990 9.0569
120.5686 23.6013 9.0569
120.5691 23.6037 9.0569
120.5697 23.6061 9.0569
120.5702 23.6084 9.0569
120.5708 23.6108 9.0569
120.5714 23.6132 9.0569
120.5719 23.6155 9.0569
120.5725 23.6179 9.0569
120.5731 23.6202 9.0569
120.5736 23.6226 9.0569
120.5742 23.6250 9.0569
120.5748 23.6273 9.0569
120.5753 23.6297 9.0569
120.5764 23.6316 9.0569
120.5775 23.6336 9.0569
120.5786 23.6355 9.0569
120.5797 23.6374 9.0569
120.5808 23.6394 9.0569
120.5818 23.6413 9.0569
120.5829 23.6433 9.0569
120.5840 23.6452 9.0569
120.5851 23.6471 9.0569
120.5862 23.6491 9.0569
120.5872 23.6510 9.0569
120.5883 23.6529 9.0569
120.5894 23.6549 9.0569
120.5905 23.6568 9.0569
120.5916 23.6587 9.0569
120.5927 23.6607 9.0569
120.5937 23.6626 9.0569
120.5948 23.6645 9.0569
120.5959 23.6665 9.0569
120.5970 23.6684 9.0569
> Chungchou
120.3026 22.8979 9.0201
120.3025 22.9006 9.0201
120.3024 22.9033 9.0201
120.3023 22.9059 9.0201
120.3022 22.9086 9.0201
120.3021 22.9113 9.0201
120.3020 22.9139 9.0201
120.3018 22.9166 9.0201
120.3017 22.9193 9.0201
120.3016 22.9219 9.0201
120.3015 22.9246 9.0201
120.3014 22.9273 9.0201
120.3013 22.9300 9.0201
120.3012 22.9326 9.0201
120.3011 22.9353 9.0201
120.3010 22.9380 9.0201
120.3009 22.9406 9.0201
120.3008 22.9433 9.0201
120.3007 22.9460 9.0201
120.3006 22.9486 9.0201
120.3005 22.9513 9.0201
120.3010 22.9539 9.0201
120.3014 22.9565 9.0201
120.3019 22.9591 9.0201
120.3024 22.9617 9.0201
120.3029 22.9644 9.0201
120.3033 22.9670 9.0201
120.3038 22.9696 9.0201
120.3043 22.9722 9.0201
120.3048 22.9748 9.0201
120.3053 22.9774 9.0201
120.3057 22.9800 9.0201
120.3062 22.9826 9.0201
120.3067 22.9852 9.0201
120.3072 22.9879 9.0201
120.3076 22.9905 9.0201
120.3081 22.9931 9.0201
120.3086 22.9957 9.0201
120.3091 22.9983 9.0201
120.3095 23.0009 9.0201
120.3100 23.0035 9.0201
120.3111 23.0059 9.0201
120.3121 23.0084 9.0201
120.3132 23.0108 9.0201
120.3143 23.0132 9.0201
120.3153 23.0156 9.0201
120.3164 23.0180 9.0201
120.3174 23.0204 9.0201
120.3185 23.0229 9.0201
120.3196 23.0253 9.0201
120.3206 23.0277 9.0201
